,Tiers_Key,ancienne_classe_risque,date_entree_risque,classe_risque_actuelle,date_entree_classe_risque_actuelle,code_agence,code_dr,age_tiers,anciennete,sexe_rec,segment,etat_civil,situation_contractuelle,convention,employeur_client,revenu_mensuel,rupture_revenu,mvt_debit_moyen,duree_sommeil,max_credit,min_debit,nbr_mvt_credit,nbr_mvt_debit,nbr_open_comptes,nbr_closed_comptes,nbr_abonnements,nbr_desabonnements,total_placement,nbr_placements_actifs,nbr_placements_echus,nbr_open_engagements,nbr_closed_engagements,encours_Fin_periode,impaye_Fin_periode,nbr_impayes_periode,solde_moyen_mensuel,eng_cct,eng_cmt,eng_clt,Engagement_STB,Engagement_Secteur,anciennete_dern_eng_anticip,sortie_risque
978,1697694,3,2019-12-31,4,2020-06-30,112,Z 580     ,69,17,Male,Professional,0,7.0,-1,-1,462.701166,0,-382.564,85,4700.0,-2588.907,2,36,1,0,0,0,0.0,0,0,0,2,0.0,0.0,0.0,-69674.448,0.0,0.0,0.0,0.0,74754.0,0.0,-1
979,1698084,2,2019-12-31,1,2020-03-31,110,Z 510     ,46,14,Female,Particulier,4,Indisponible,-1,-1,5.0,0,-45.42,83,458.374,-100.0,9,10,3,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,16260.615,0.0,0.0,0.0,0.0,0.0,0.0,1
980,1705214,3,2019-12-31,4,2020-06-30,110,Z 510     ,81,24,Male,Particulier,0,4.0,-1,-1,155.35725,0,-153.232,85,1522.287,-355.0,2,12,1,0,0,0,0.0,0,0,0,2,0.0,0.0,0.0,-39.731,0.0,0.0,0.0,0.0,0.0,0.0,-1
981,1706014,3,2019-12-31,1,2020-06-30,110,Z 510     ,58,25,Female,Particulier,4,Indisponible,-1,-1,28.333333,0,-24.515,60,170.0,-150.119,2,26,1,0,0,0,0.0,0,0,0,5,0.0,0.0,1.0,67.855,0.0,0.0,0.0,0.0,0.0,0.0,1
982,1706473,3,2019-12-31,4,2020-06-30,110,Z 510     ,69,25,Male,Particulier,0,4.0,-1,-1,0.0,0,-67.001,18,230.464,-230.464,26,133,1,0,1,0,0.0,0,0,2,13,11658.935,3210.04,50.0,-3658.088,0.0,0.0,0.0,0.0,0.0,0.0,-1
983,1714479,2,2019-12-31,3,2020-06-30,112,Z 580     ,43,18,Male,Particulier,4,Indisponible,-1,-1,91.666666,0,-133.06,85,500.0,-205.533,4,10,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,-4099.049,0.0,0.0,0.0,0.0,4583.0,0.0,-1
984,1715003,3,2019-12-31,4,2020-06-30,112,Z 580     ,48,9,Male,Particulier,2,1.0,-1,-1,257.31325,0,-206.722,85,1041.034,-800.0,3,27,1,0,2,0,0.0,0,0,1,1,0.0,0.0,0.0,-37.648,0.0,0.0,0.0,0.0,0.0,0.0,-1
985,1715347,3,2019-12-31,0,2020-09-30,112,Z 580     ,50,9,Male,Particulier,4,Indisponible,-1,-1,37.5,0,-40.145,85,450.0,-200.0,1,17,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,20.163,0.0,0.0,0.0,0.0,0.0,0.0,1
986,1715347,4,2020-06-30,0,2020-09-30,112,Z 580     ,50,9,Male,Particulier,4,Indisponible,-1,-1,37.5,0,-40.145,85,450.0,-200.0,1,17,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,20.163,0.0,0.0,0.0,0.0,0.0,0.0,1
987,1715348,2,2019-12-31,3,2020-06-30,112,Z 580     ,51,9,Male,Particulier,0,1.0,-1,-1,622.21,0,-157.092,63,889.759,-650.0,11,69,1,0,1,0,0.0,0,0,0,3,0.0,0.0,0.0,-203.209,0.0,0.0,0.0,0.0,0.0,0.0,-1
988,1716992,3,2019-12-31,1,2020-06-30,112,Z 580     ,21,21,Female,Particulier,0,5.0,-1,-1,25.0,0,-57.282,85,150.0,-150.0,2,13,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-7.593,0.0,0.0,0.0,0.0,0.0,0.0,1
989,1718771,4,2020-03-31,1,2020-06-30,142,Z 510     ,44,18,Female,Particulier,1,1.0,-1,-1,1624.669166,0,-523.665,85,2126.714,-6800.0,14,67,3,0,2,0,0.0,0,0,0,3,0.0,0.0,0.0,803.999,0.0,0.0,0.0,0.0,0.0,0.0,1
990,1719197,3,2019-12-31,4,2020-06-30,133,Z 580     ,45,13,Male,Professional,1,7.0,-1,-1,48140.636916,0,-932.705,1,15650.0,-11745.817,322,676,3,0,3,0,0.0,0,0,0,0,0.0,0.0,0.0,-27681.014,0.0,0.0,0.0,0.0,63220.0,0.0,-1
991,1719753,2,2019-12-31,3,2020-06-30,112,Z 580     ,47,19,Male,Particulier,2,1.0,-1,-1,440.826916,0,-164.831,29,712.289,-480.0,11,81,1,0,1,0,0.0,0,0,2,1,9388.989,0.0,3.0,-280.528,0.0,0.0,0.0,0.0,0.0,24.0,-1
992,1719981,2,2019-12-31,3,2020-06-30,112,Z 580     ,42,9,Male,Particulier,0,1.0,-1,-1,552.067583,0,-94.604,85,852.574,-600.0,11,88,1,0,1,0,0.0,0,0,0,1,0.0,0.0,0.0,-586.143,0.0,0.0,0.0,0.0,0.0,0.0,-1
993,1720086,4,2019-12-31,1,2020-06-30,112,Z 580     ,39,11,Male,Particulier,0,1.0,-1,-1,0.0,0,-16.66,85,0.0,-20.0,0,6,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,22.17,0.0,0.0,0.0,0.0,0.0,0.0,1
994,1722257,4,2019-12-31,1,2020-06-30,2,Z 580     ,31,19,Male,Particulier,0,1.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,2,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,16.556,0.0,0.0,0.0,0.0,0.0,0.0,1
995,1722267,3,2019-12-31,0,2020-09-30,112,Z 580     ,57,27,Male,Particulier,2,5.0,-1,-1,41.666666,0,-108.419,85,500.0,-400.0,1,9,2,0,1,0,0.0,0,0,0,8,0.0,0.0,0.0,34.794,0.0,0.0,0.0,0.0,0.0,0.0,1
996,1722267,4,2020-06-30,0,2020-09-30,112,Z 580     ,57,27,Male,Particulier,2,5.0,-1,-1,41.666666,0,-108.419,85,500.0,-400.0,1,9,2,0,1,0,0.0,0,0,0,8,0.0,0.0,0.0,34.794,0.0,0.0,0.0,0.0,0.0,0.0,1
997,1722347,4,2019-12-31,1,2020-06-30,112,Z 580     ,69,19,Male,Particulier,2,5.0,-1,-1,0.0,0,-954.787,6,4894.9,-5000.0,52,63,2,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,10285.049,0.0,0.0,0.0,0.0,0.0,0.0,1
998,1724123,2,2019-12-31,0,2020-06-30,112,Z 580     ,51,22,Male,Particulier,4,Indisponible,-1,-1,337.5,0,-221.926,71,1000.0,-1024.741,12,27,2,0,1,0,0.0,0,0,0,1,0.0,0.0,0.0,-28.635,0.0,0.0,0.0,0.0,0.0,0.0,1
999,1724639,2,2019-12-31,1,2020-06-30,112,Z 580     ,59,14,Male,Particulier,2,5.0,-1,-1,657.627083,0,-94.152,70,1000.0,-1400.0,10,95,1,0,1,0,0.0,0,0,0,1,0.0,0.0,0.0,-532.263,0.0,0.0,0.0,0.0,0.0,0.0,1
1000,1726849,2,2019-12-31,3,2020-06-30,152,Z 580     ,48,22,Male,Particulier,1,5.0,-1,-1,0.0,0,-9725.222,4,100765.0,-100000.0,2,23,3,0,5,0,300000.0,0,0,0,0,0.0,0.0,0.0,-11.661,0.0,0.0,0.0,0.0,0.0,0.0,-1
1001,1729209,2,2019-12-31,0,2020-09-30,120,Z 610     ,40,9,Male,Particulier,0,1.0,-1,-1,6552.826083,0,-1911.472,11,33000.0,-23642.436,29,115,2,1,0,0,0.0,0,0,3,4,29547.25,0.0,5.0,2450.105,0.0,0.0,0.0,0.0,0.0,0.0,1
1002,1733295,4,2019-12-31,1,2020-06-30,77,Z 510     ,53,19,Male,Particulier,1,5.0,-1,-1,0.0,0,-228.233,60,0.0,-1500.0,0,20,1,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,448.571,0.0,0.0,0.0,0.0,0.0,0.0,1
1003,1740204,2,2019-12-31,4,2020-06-30,156,Z 610     ,42,19,Male,Particulier,1,1.0,1,1,868.238916,0,-546.417,7,25000.0,-16095.73,13,119,2,0,3,0,0.0,0,0,4,7,22384.284,1072.643,22.0,-1409.43,0.0,0.0,0.0,0.0,0.0,8.0,-1
1004,1761514,2,2019-12-31,0,2020-06-30,120,Z 610     ,39,17,Male,Particulier,0,1.0,1,1,845.140416,0,-220.839,29,1440.458,-600.0,19,116,2,0,2,0,0.0,0,0,1,4,19034.855,0.0,33.0,-1179.933,0.0,0.0,0.0,0.0,0.0,0.0,1
1005,1764313,3,2019-12-31,4,2020-06-30,121,Z 510     ,66,16,Male,Particulier,0,4.0,-1,-1,132.702916,0,-79.113,85,1357.132,-320.883,2,76,3,0,1,0,0.0,0,0,1,6,523.036,3540.587,12.0,132.032,0.0,0.0,0.0,0.0,0.0,0.0,-1
1006,1764393,4,2020-03-31,1,2020-06-30,121,Z 510     ,98,21,Male,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,31.477,0.0,0.0,0.0,0.0,0.0,0.0,1
1007,1765008,2,2019-12-31,1,2020-03-31,121,Z 510     ,37,14,Male,Particulier,0,1.0,1,1,1287.45,0,-206.769,85,5500.0,-3325.73,16,104,1,0,0,0,0.0,0,0,1,3,0.0,0.0,10.0,-772.842,0.0,0.0,0.0,0.0,0.0,5.0,1
1008,1765069,2,2019-12-31,0,2020-09-30,121,Z 510     ,53,19,Male,Professional,0,7.0,-1,-1,70.0,0,-984.481,7,6000.0,-5000.0,16,21,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,8597.829,0.0,0.0,0.0,0.0,0.0,0.0,1
1009,1765198,2,2019-12-31,1,2020-03-31,121,Z 510     ,48,12,Female,Particulier,4,Indisponible,-1,-1,56.836416,0,-30.408,85,682.037,-36.629,1,8,1,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,-318.871,0.0,0.0,0.0,0.0,0.0,0.0,1
1010,1765218,3,2019-12-31,4,2020-06-30,121,Z 510     ,48,12,Male,Professional,1,7.0,-1,-1,1041.666666,0,-321.665,60,6500.0,-3500.0,5,82,1,0,2,0,0.0,0,0,0,0,14152.594,3371.141,34.0,-1768.627,0.0,0.0,0.0,0.0,0.0,0.0,-1
1011,1765381,2,2019-12-31,1,2020-03-31,121,Z 510     ,47,21,Male,Particulier,0,1.0,-1,-1,112.083333,0,-333.76,85,2900.0,-2000.0,14,42,3,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,265.066,0.0,0.0,0.0,0.0,0.0,0.0,1
1012,1765672,3,2019-12-31,1,2020-06-30,121,Z 510     ,41,16,Male,Particulier,0,1.0,1,1,139.358166,0,-57.555,85,1672.298,-220.0,1,36,1,0,1,0,0.0,0,0,0,5,0.0,0.0,0.0,907.178,0.0,0.0,0.0,0.0,0.0,0.0,1
1013,1766362,4,2020-03-31,1,2020-06-30,121,Z 510     ,75,9,Female,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,38.208,0.0,0.0,0.0,0.0,0.0,0.0,1
1014,1766845,2,2019-12-31,1,2020-03-31,121,Z 510     ,32,8,Male,Particulier,0,1.0,1,1,2053.617916,0,-274.534,85,14500.0,-11080.119,14,122,1,0,0,0,0.0,0,0,1,1,0.0,0.0,10.0,-617.262,0.0,0.0,0.0,0.0,0.0,4.0,1
1015,1767041,2,2019-12-31,4,2020-06-30,120,Z 610     ,44,10,Male,Professional,0,7.0,-1,-1,1491.666666,0,-903.305,85,7000.0,-3800.0,16,31,3,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1957.568,0.0,0.0,0.0,0.0,0.0,0.0,-1
1016,1767072,4,2019-12-31,1,2020-06-30,120,Z 610     ,40,12,Male,Particulier,0,5.0,-1,-1,0.0,0,-382.774,85,0.0,-3300.0,0,22,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-327.002,0.0,0.0,0.0,0.0,0.0,0.0,1
1017,1767172,2,2019-12-31,1,2020-03-31,121,Z 510     ,50,7,Male,Professional,0,7.0,-1,-1,12.916666,0,-93.373,85,155.0,-200.0,1,8,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,43.003,0.0,0.0,0.0,0.0,0.0,0.0,1
1018,1768521,2,2019-12-31,3,2020-06-30,121,Z 510     ,63,22,Male,Professional,0,5.0,-1,-1,20.833333,0,-95.591,85,250.0,-250.0,1,10,1,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,-35.327,0.0,0.0,0.0,0.0,0.0,0.0,-1
1019,1769470,2,2019-12-31,3,2020-06-30,121,Z 510     ,53,22,Male,Professional,0,5.0,-1,-1,29189.666166,0,-677.284,85,140000.0,-78000.0,15,529,2,1,0,0,0.0,0,0,2,5,0.0,0.0,4.0,131.464,0.0,0.0,0.0,0.0,1384.0,10.0,-1
1020,1770744,2,2019-12-31,3,2020-06-30,44,Z 610     ,31,9,Male,Particulier,0,1.0,-1,-1,1546.168833,0,-102.354,6,3842.635,-2000.0,24,244,3,0,3,0,0.0,0,0,1,2,8725.612,0.0,2.0,-317.059,0.0,0.0,0.0,0.0,0.0,0.0,-1
1021,1770864,3,2019-12-31,4,2020-06-30,120,Z 610     ,48,28,Male,Particulier,0,1.0,1,-1,435.164166,0,-2481.721,85,5120.0,-18956.137,2,22,2,0,1,0,0.0,0,0,1,9,0.0,0.0,0.0,4161.121,0.0,0.0,0.0,0.0,0.0,9.0,-1
1022,1770911,4,2019-12-31,1,2020-06-30,120,Z 610     ,50,22,Male,Particulier,0,5.0,-1,-1,0.0,0,-6333.414,1,101000.0,-48000.0,7,24,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,44062.653,0.0,0.0,0.0,0.0,0.0,0.0,1
1023,1770918,2,2019-12-31,1,2020-03-31,120,Z 610     ,71,22,Male,Particulier,0,5.0,-1,-1,3299.684333,0,-3296.77,85,25000.0,-16700.0,11,29,1,0,0,0,0.0,0,0,0,7,0.0,0.0,0.0,2834.83,0.0,0.0,0.0,0.0,0.0,0.0,1
1024,1771010,2,2019-12-31,3,2020-06-30,121,Z 510     ,46,12,Male,Particulier,0,5.0,-1,-1,875.0,0,-83.866,33,1500.0,-665.482,7,202,1,0,0,0,0.0,0,0,0,0,26589.373,4657.75,29.0,-581.389,0.0,0.0,0.0,0.0,0.0,0.0,-1
1025,1771294,2,2019-12-31,1,2020-03-31,121,Z 510     ,34,8,Male,Particulier,0,1.0,-1,1,91.666666,0,-278.523,85,550.0,-580.0,2,7,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,10.244,0.0,0.0,0.0,0.0,0.0,0.0,1
1026,1771391,4,2019-12-31,1,2020-06-30,121,Z 510     ,39,8,Male,Particulier,0,6.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,5,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,17.183,0.0,0.0,0.0,0.0,0.0,0.0,1
1027,1771415,3,2019-12-31,4,2020-06-30,121,Z 510     ,36,8,Male,Particulier,0,1.0,-1,-1,726.634583,0,-418.254,85,4050.0,-3863.488,8,45,1,0,1,0,0.0,0,0,2,2,0.0,0.0,2.0,-110.797,0.0,0.0,0.0,0.0,0.0,10.0,-1
1028,1771434,2,2019-12-31,1,2020-03-31,121,Z 510     ,38,7,Male,Professional,0,7.0,-1,-1,122.375,0,-254.846,85,1468.5,-1230.0,1,11,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-117.503,0.0,0.0,0.0,0.0,0.0,0.0,1
1029,1771475,3,2019-12-31,4,2020-06-30,120,Z 610     ,82,21,Male,Particulier,0,5.0,-1,-1,36.666666,0,-265.245,64,440.0,-1200.0,1,18,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,-79.764,0.0,0.0,0.0,0.0,0.0,0.0,-1
1030,1771553,3,2019-12-31,1,2020-06-30,121,Z 510     ,28,7,Male,Particulier,0,1.0,1,1,995.59525,0,-703.031,85,10000.0,-7131.614,5,31,1,0,0,0,0.0,0,0,1,1,0.0,0.0,2.0,-205.409,0.0,0.0,0.0,0.0,0.0,10.0,1
1031,1772383,3,2019-12-31,4,2020-06-30,120,Z 610     ,56,18,Male,Professional,0,5.0,-1,-1,171.666666,0,-137.14,85,2060.0,-500.0,1,25,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,-21.668,0.0,0.0,0.0,0.0,104.0,0.0,-1
1032,1772394,4,2020-03-31,1,2020-06-30,120,Z 610     ,86,16,Male,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,28.079,0.0,0.0,0.0,0.0,0.0,0.0,1
1033,1772626,4,2019-12-31,0,2020-09-30,120,Z 610     ,70,17,Male,Professional,0,7.0,-1,-1,52328.78775,0,-20254.692,6,300000.0,-200000.0,35,85,2,0,1,0,0.0,0,0,2,11,0.0,140109.655,2.0,58717.355,15600000.0,0.0,0.0,0.0,140711.0,6.0,1
1034,1772840,3,2019-12-31,1,2020-06-30,121,Z 510     ,41,18,Male,Professional,0,7.0,-1,-1,83.333333,0,-192.115,85,1000.0,-755.99,1,13,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-6.505,0.0,0.0,0.0,0.0,0.0,0.0,1
1035,1772902,2,2019-12-31,1,2020-03-31,120,Z 610     ,41,20,Male,Particulier,0,1.0,-1,-1,3715.194166,0,-2191.588,85,43158.576,-22723.696,5,45,2,0,2,0,0.0,0,0,2,6,0.0,0.0,3.0,-126.884,0.0,0.0,0.0,0.0,0.0,24.0,1
1036,1772940,2,2019-12-31,0,2020-03-31,120,Z 610     ,62,18,Male,Professional,0,7.0,-1,-1,208.333333,0,-218.686,85,2500.0,-2000.0,1,21,1,0,0,0,0.0,0,0,1,3,0.0,0.0,0.0,-467.049,0.0,50374000.0,0.0,0.0,0.0,0.0,1
1037,1773170,4,2019-12-31,3,2020-09-30,120,Z 610     ,48,14,Male,Professional,0,7.0,-1,-1,2590.0,0,-7053.51,54,40000.0,-39561.464,6,33,2,0,0,0,0.0,0,0,5,6,40000.0,0.0,1.0,-64.234,10880000.0,0.0,0.0,0.0,41987.0,7.0,-1
1038,1773469,2,2019-12-31,1,2020-03-31,120,Z 610     ,48,13,Male,Particulier,0,1.0,-1,-1,21.8875,0,-22.706,85,140.25,-75.0,2,21,1,0,2,0,0.0,0,0,1,3,0.0,0.0,0.0,-8.632,0.0,0.0,0.0,0.0,0.0,25.0,1
1039,1773499,2,2019-12-31,4,2020-06-30,120,Z 610     ,50,13,Male,Particulier,0,1.0,1,1,79.128916,0,-119.114,29,714.086,-288.636,2,74,1,0,2,0,0.0,0,0,1,3,6567.115,0.0,28.0,-2333.645,0.0,0.0,0.0,0.0,0.0,0.0,-1
1040,1773542,2,2019-12-31,0,2020-06-30,120,Z 610     ,54,23,Male,Particulier,0,7.0,-1,-1,233.333333,0,-83.826,85,2000.0,-216.404,2,17,2,0,1,0,0.0,0,0,0,3,0.0,0.0,2.0,-506.621,0.0,0.0,0.0,0.0,0.0,0.0,1
1041,1773969,2,2019-12-31,0,2020-06-30,121,Z 510     ,42,15,Male,Professional,1,7.0,-1,-1,31344.166666,0,-709.023,1,7980.0,-5200.0,266,663,4,0,1,0,0.0,0,0,6,3,94779.751,0.0,64.0,-5527.896,0.0,0.0,0.0,0.0,21702.0,0.0,1
1042,1774061,2,2019-12-31,3,2020-06-30,120,Z 610     ,34,11,Female,Particulier,0,2.0,-1,1,500.0,0,-1641.319,85,600.0,-25151.0,12,70,3,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5132.349,0.0,0.0,0.0,0.0,0.0,0.0,-1
1043,1774396,2,2019-12-31,3,2020-06-30,120,Z 610     ,34,11,Female,Professional,0,7.0,-1,-1,3682.916666,0,-750.313,6,3500.0,-6200.0,45,64,2,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,2186.714,0.0,0.0,0.0,0.0,0.0,0.0,-1
1044,1774631,4,2020-03-31,1,2020-06-30,120,Z 610     ,43,20,Male,Particulier,0,5.0,-1,-1,25.0,0,-28.269,85,300.0,-100.0,1,15,2,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,44.662,0.0,0.0,0.0,0.0,0.0,0.0,1
1045,1774633,2,2019-12-31,3,2020-06-30,120,Z 610     ,42,10,Male,Particulier,0,5.0,-1,-1,83.333333,0,-118.548,28,1000.0,-368.232,1,64,2,0,0,0,0.0,0,0,0,0,3054.584,0.0,20.0,-9423.73,0.0,0.0,0.0,0.0,0.0,0.0,-1
1046,1774691,4,2019-12-31,2,2020-06-30,120,Z 610     ,51,10,Male,Professional,0,7.0,-1,-1,2062.666666,0,-4227.406,14,40000.0,-39872.631,5,48,2,0,1,0,0.0,0,0,5,2,40000.0,0.0,4.0,-4461.238,8240000.0,0.0,0.0,0.0,0.0,12.0,-1
1047,1775100,3,2019-12-31,4,2020-06-30,120,Z 610     ,52,23,Male,Professional,0,5.0,-1,-1,90.833333,0,-355.15,85,1000.0,-1000.0,2,9,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,23.37,0.0,0.0,0.0,0.0,35.0,0.0,-1
1048,1775140,2,2019-12-31,0,2020-09-30,120,Z 610     ,77,22,Male,Particulier,0,5.0,-1,-1,1458.333333,0,-2006.603,85,10000.0,-10000.0,2,15,1,0,1,0,0.0,0,0,0,1,0.0,0.0,0.0,1007.552,0.0,0.0,0.0,0.0,0.0,0.0,1
1049,1775270,2,2019-12-31,3,2020-06-30,120,Z 610     ,29,8,Male,Particulier,0,1.0,-1,-1,747.41825,0,-223.221,29,1221.884,-600.0,14,93,1,0,0,0,0.0,0,0,1,2,12471.57,0.0,24.0,-1700.852,0.0,0.0,0.0,0.0,0.0,0.0,-1
1050,1775499,2,2019-12-31,1,2020-06-30,120,Z 610     ,32,8,Male,Particulier,0,5.0,-1,-1,120.333333,0,-1016.367,85,700.0,-4500.0,5,13,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1698.135,0.0,0.0,0.0,0.0,0.0,0.0,1
1051,1775839,2,2019-12-31,3,2020-06-30,120,Z 610     ,53,9,Male,Particulier,0,1.0,1,1,79.128916,0,-102.244,29,714.086,-500.0,2,73,1,0,0,0,0.0,0,0,0,0,5403.083,0.0,15.0,-903.45,0.0,0.0,0.0,0.0,0.0,0.0,-1
1052,1776221,4,2020-03-31,1,2020-06-30,120,Z 610     ,48,19,Male,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,32.686,0.0,0.0,0.0,0.0,0.0,0.0,1
1053,1776300,4,2019-12-31,1,2020-06-30,120,Z 610     ,47,19,Female,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-41.65,0,5,1,0,0,0,0.0,0,0,0,7,0.0,0.0,0.0,11.377,0.0,0.0,0.0,0.0,0.0,0.0,1
1054,1776305,3,2019-12-31,1,2020-06-30,120,Z 610     ,53,23,Male,Particulier,0,5.0,-1,-1,28.416666,0,-17.704,85,340.0,-25.154,2,9,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-76.049,0.0,0.0,0.0,0.0,0.0,0.0,1
1055,1776527,4,2019-12-31,1,2020-06-30,120,Z 610     ,52,25,Male,Particulier,0,5.0,-1,-1,0.0,0,-382.482,85,0.0,-2100.0,0,38,2,0,1,0,0.0,0,0,0,1,0.0,0.0,0.0,1372.146,0.0,0.0,0.0,0.0,0.0,0.0,1
1056,1776803,2,2019-12-31,1,2020-03-31,120,Z 610     ,49,17,Male,Particulier,0,5.0,-1,-1,33.401833,0,-51.052,85,400.822,-320.0,1,17,2,0,0,0,0.0,0,0,0,15,0.0,0.0,0.0,-12.723,0.0,0.0,0.0,0.0,0.0,0.0,1
1057,1776857,4,2019-12-31,1,2020-06-30,120,Z 610     ,52,22,Male,Professional,0,5.0,-1,-1,0.0,0,-32.725,85,0.0,-35.7,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,34.557,0.0,0.0,0.0,0.0,0.0,0.0,1
1058,1777118,2,2019-12-31,0,2020-06-30,120,Z 610     ,53,19,Male,Particulier,0,5.0,-1,-1,29916.666666,0,-7276.116,4,200000.0,-210000.0,20,116,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,71894.797,0.0,0.0,0.0,0.0,0.0,0.0,1
1059,1777191,4,2020-03-31,1,2020-06-30,120,Z 610     ,82,16,Male,Professional,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,25.62,0.0,0.0,0.0,0.0,0.0,0.0,1
1060,1777919,2,2019-12-31,1,2020-03-31,120,Z 610     ,39,13,Male,Particulier,0,5.0,-1,-1,503.741666,0,-601.634,85,1025.7,-1030.0,8,24,1,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,1
1061,1778312,4,2019-12-31,0,2020-03-31,120,Z 610     ,38,17,Male,Professional,0,7.0,-1,-1,42132.03575,0,-1717.571,1,30000.0,-34155.0,97,468,3,0,2,0,0.0,0,0,0,0,25789.762,0.0,20.0,-2054.792,855000.0,0.0,0.0,0.0,532330.0,0.0,1
1062,1778813,2,2019-12-31,1,2020-03-31,120,Z 610     ,44,10,Male,Particulier,0,5.0,-1,-1,416.666666,0,-1671.107,85,5000.0,-4980.0,1,3,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2.803,0.0,0.0,0.0,0.0,0.0,0.0,1
1063,1778903,2,2019-12-31,1,2020-03-31,120,Z 610     ,36,10,Male,Particulier,0,5.0,-1,-1,525.0,0,-615.42,85,900.0,-900.0,7,23,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,83.825,0.0,0.0,0.0,0.0,0.0,0.0,1
1064,1779084,2,2019-12-31,1,2020-03-31,120,Z 610     ,39,12,Male,Particulier,0,5.0,-1,-1,159.166666,0,-644.949,85,1910.0,-1900.0,1,7,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3.113,0.0,0.0,0.0,0.0,0.0,0.0,1
1065,1779103,4,2019-12-31,0,2020-09-30,120,Z 610     ,56,10,Male,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,22.48,0.0,0.0,0.0,0.0,0.0,0.0,1
1066,1779156,3,2019-12-31,1,2020-06-30,120,Z 610     ,34,10,Male,Particulier,0,5.0,-1,-1,241.666666,0,-726.202,85,2900.0,-2770.0,1,10,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-23.14,0.0,0.0,0.0,0.0,0.0,0.0,1
1067,1779243,2,2019-12-31,3,2020-06-30,123,Z 580     ,49,14,Male,Particulier,0,1.0,1,1,320.0,0,-32.64,12,320.0,-184.54,12,145,1,0,0,0,0.0,0,0,1,3,845.368,1588.71,34.0,-9.513,0.0,0.0,0.0,0.0,0.0,0.0,-1
1068,1779404,2,2019-12-31,1,2020-03-31,120,Z 610     ,58,9,Male,Particulier,0,5.0,-1,-1,583.333333,0,-1167.957,85,7000.0,-4000.0,1,10,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,199.061,0.0,0.0,0.0,0.0,0.0,0.0,1
